"player_id","full_name","position","position_group","team","jersey_number","height","weight","years_exp","status","college","player_display_name","games","completions","attempts","passing_yards","passing_tds","interceptions","carries","rushing_yards","rushing_tds","receptions","targets","receiving_yards","receiving_tds","fantasy_points_ppr","fantasy_ppg","pass_ypg","rush_ypg","rec_ypg","total_tds"
"00-0037252","Greg Dulcich","TE","TE","NYG",89,76,250,2,"ACT","UCLA",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038999","Jordan Murray","TE","TE","NYG",48,77,233,1,"DEV","Hawaii",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039337","Malik Nabers","WR","WR","NYG",1,72,195,0,"ACT","Louisiana State","Malik Nabers",15,0,1,0,0,0,5,2,0,109,170,1204,7,273.6,18.2,0,0.1,80.3,7
"00-0038117","Wan'Dale Robinson","WR","WR","NYG",17,68,185,2,"ACT","Kentucky","Wan'Dale Robinson",17,0,0,0,0,0,3,18,0,93,140,699,3,182.7,10.7,0,1.1,41.1,3
"00-0035535","Darius Slayton","WR","WR","NYG",86,73,190,5,"ACT","Auburn","Darius Slayton",16,0,0,0,0,0,2,17,0,39,71,573,2,110,6.9,0,1.1,35.8,2
"00-0038938","Jalin Hyatt","WR","WR","NYG",13,72,185,1,"ACT","Tennessee","Jalin Hyatt",10,0,0,0,0,0,0,0,0,8,19,62,0,14.2,1.4,0,0,6.2,0
"00-0036635","Ihmir Smith-Marsette","WR","WR","NYG",87,73,179,3,"ACT","Iowa","Ihmir Smith-Marsette",1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
"00-0038477","Bryce Ford-Wheaton","WR","WR","NYG",88,75,224,1,"ACT","West Virginia","Bryce Ford-Wheaton",1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
"00-0036165","Isaiah Hodgins","WR","WR","NYG",18,75,209,4,"DEV","Oregon State","Isaiah Hodgins",2,0,0,0,0,0,0,0,0,2,2,12,0,3.2,1.6,0,0,6,0
"00-0035645","Gunner Olszewski","WR","WR","NYG",80,72,190,5,"RES","Bemidji State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038651","Chase Cota","WR","WR","NYG",38,76,209,1,"CUT","Oregon",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038969","Kearis Jackson","WR","WR","NYG",5,71,200,1,"DEV","Georgia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039306","Dee Williams","WR","WR","NYG",33,70,194,0,"INA","Tennessee",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039504","Ayir Asante","WR","WR","NYG",19,72,178,0,"CUT","Wyoming",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0023459","Aaron Rodgers","QB","QB","NYJ",8,74,225,19,"ACT","California","Aaron Rodgers",17,368,584,3897,28,11,22,107,0,0,0,0,0,256.58,15.1,229.2,6.3,0,28
"00-0028118","Tyrod Taylor","QB","QB","NYJ",2,73,215,13,"ACT","Virginia Tech","Tyrod Taylor",2,17,22,119,3,0,3,13,0,0,0,0,0,20.06,10,59.5,6.5,0,3
"00-0038658","Adrian Martinez","QB","QB","NYJ",15,74,225,1,"DEV","Kansas State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039334","Andrew Peasley","QB","QB","NYJ",14,74,218,0,"CUT","Wyoming",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039797","Jordan Travis","QB","QB","NYJ",3,73,212,0,"RES","Florida State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038120","Breece Hall","RB","RB","NYJ",20,71,220,2,"ACT","Iowa State","Breece Hall",16,0,0,0,0,0,209,876,5,57,76,483,3,240.9,15.1,0,54.8,30.2,8
"00-0039794","Braelon Allen","RB","RB","NYJ",0,73,235,0,"ACT","Wisconsin","Braelon Allen",17,0,0,0,0,0,92,334,2,19,27,148,1,85.2,5,0,19.6,8.7,3
"00-0039798","Isaiah Davis","RB","RB","NYJ",32,73,220,0,"ACT","South Dakota State","Isaiah Davis",9,0,0,0,0,0,30,174,1,9,12,75,1,45.9,5.1,0,19.3,8.3,2
"00-0036842","Kene Nwangwu","RB","RB","NYJ",34,73,205,3,"RES","Iowa State","Kene Nwangwu",1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
"00-0033556","Tarik Cohen","RB","RB","NYJ",28,66,191,7,"RET","North Carolina A&amp;T",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036493","Deon Jackson","RB","RB","NYJ",34,72,220,3,"CUT","Duke",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037157","Bam Knight","RB","RB","NYJ",27,71,210,2,"DEV","North Carolina State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039136","Zach Evans","RB","RB","NYJ",21,71,215,1,"DEV","Mississippi",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039786","Markese Stepp","RB","RB","NYJ",0,73,225,0,"CUT","Western Kentucky",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034270","Tyler Conklin","TE","TE","NYJ",83,75,254,6,"ACT","Central Michigan","Tyler Conklin",16,0,0,0,0,0,1,0,0,51,72,449,4,121.9,7.6,0,0,28.1,4
"00-0037805","Jeremy Ruckert","TE","TE","NYJ",89,77,250,2,"ACT","Ohio State","Jeremy Ruckert",13,0,0,0,0,0,0,0,0,18,28,105,0,28.5,2.2,0,0,8.1,0
"00-0036510","Kenny Yeboah","TE","TE","NYJ",88,76,240,3,"ACT","Mississippi","Kenny Yeboah",6,0,0,0,0,0,0,0,0,5,8,47,1,15.7,2.6,0,0,7.8,1
"00-0038406","Zack Kuntz","TE","TE","NYJ",81,80,251,1,"DEV","Old Dominion",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039287","Lincoln Sefcik","TE","TE","NYJ",47,75,230,0,"CUT","South Alabama",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039782","Neal Johnson","TE","TE","NYJ",41,76,250,0,"CUT","Louisiana-Lafayette",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037740","Garrett Wilson","WR","WR","NYJ",5,72,192,2,"ACT","Ohio State","Garrett Wilson",17,0,0,0,0,0,2,5,0,101,153,1104,7,251.9,14.8,0,0.3,64.9,7
"00-0031381","Davante Adams","WR","WR","NYJ",17,73,215,10,"ACT","Fresno State","Davante Adams",11,0,0,0,0,0,0,0,0,67,114,854,7,196.4,17.9,0,0,77.6,7
"00-0034521","Allen Lazard","WR","WR","NYJ",10,77,227,6,"ACT","Iowa State","Allen Lazard",12,0,1,0,0,0,0,0,0,37,61,530,6,126,10.5,0,0,44.2,6
"00-0038496","Xavier Gipson","WR","WR","NYJ",82,69,180,1,"ACT","Stephen F. Austin","Xavier Gipson",7,0,0,0,0,0,1,5,0,6,10,39,1,16.4,2.3,0,0.7,5.6,1
"00-0039920","Malachi Corley","WR","WR","NYJ",14,71,210,0,"ACT","Western Kentucky","Malachi Corley",5,0,0,0,0,0,2,26,0,3,6,16,0,7.2,1.4,0,5.2,3.2,0
"00-0035480","Malik Taylor","WR","WR","NYJ",86,73,216,5,"RES","Ferris State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036080","Easop Winston","WR","WR","NYJ",81,71,190,4,"DEV","Washington State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036775","Brandon Smith","WR","WR","NYJ",87,73,215,3,"DEV","Iowa",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037156","Irvin Charles","WR","WR","NYJ",19,76,219,2,"RES","Indiana, Pa.","Irvin Charles",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"00-0038883","Isaiah Winstead","WR","WR","NYJ",31,76,213,1,"CUT","East Carolina",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039278","Tyler Harrell","WR","WR","NYJ",84,72,200,0,"CUT","Miami",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039286","Marcus Riley","WR","WR","NYJ",87,71,175,0,"RES","Florida A&amp;M",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039785","Hamze El-Zayat","WR","WR","NYJ",0,69,177,0,"CUT","Eastern Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036389","Jalen Hurts","QB","QB","PHI",1,73,218,4,"ACT","Oklahoma","Jalen Hurts",19,313,452,3629,23,6,184,824,19,0,0,0,0,411.56,21.7,191,43.4,0,42
"00-0038400","Tanner McKee","QB","QB","PHI",16,78,230,1,"INA","Stanford","Tanner McKee",2,30,45,323,4,0,5,-1,0,0,0,0,0,28.82,14.4,161.5,-0.5,0,4
"00-0038102","Kenny Pickett","QB","QB","PHI",7,75,220,2,"ACT","Pittsburgh","Kenny Pickett",7,25,43,291,2,1,14,8,1,0,0,0,0,24.44,3.5,41.6,1.1,0,3
"00-0036929","Ian Book","QB","QB","PHI",13,72,212,3,"DEV","Notre Dame",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034844","Saquon Barkley","RB","RB","PHI",26,72,233,6,"ACT","Penn State","Saquon Barkley",20,0,0,0,0,0,436,2504,18,46,58,353,2,455.7,22.8,0,125.2,17.6,20
"00-0036919","Kenneth Gainwell","RB","RB","PHI",14,69,191,3,"ACT","Memphis","Kenneth Gainwell",20,0,0,0,0,0,88,332,1,19,25,142,0,72.4,3.6,0,16.6,7.1,1
"00-0039746","Will Shipley","RB","RB","PHI",28,71,210,0,"ACT","Clemson","Will Shipley",6,0,0,0,0,0,34,159,1,4,4,35,0,29.4,4.9,0,26.5,5.8,1
"00-0037827","Tyrion Davis-Price","RB","RB","PHI",35,73,223,2,"DEV","Louisiana State","Tyrion Davis-Price",1,0,0,0,0,0,3,7,0,0,0,0,0,0.7,0.7,0,7,0,0
"00-0035099","Khari Blasingame","RB","RB","PHI",48,72,233,5,"ACT","Vanderbilt",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038409","Lew Nichols III","RB","RB","PHI",38,70,222,1,"CUT","Central Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034351","Dallas Goedert","TE","TE","PHI",88,77,256,6,"ACT","South Dakota State","Dallas Goedert",14,0,0,0,0,0,2,13,0,59,72,711,3,149.4,10.7,0,0.9,50.8,3
"00-0037086","Grant Calcaterra","TE","TE","PHI",81,76,221,2,"ACT","Southern Methodist","Grant Calcaterra",14,0,0,0,0,0,0,0,0,25,31,302,1,61.2,4.4,0,0,21.6,1
"00-0038498","E.J. Jenkins","TE","TE","PHI",84,78,243,1,"ACT","Georgia Tech","E.J. Jenkins",2,0,0,0,0,0,0,0,0,1,2,7,1,7.7,3.9,0,0,3.5,1
"00-0032134","C.J. Uzomah","TE","TE","PHI",47,78,260,9,"RES","Auburn",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037317","Nick Muse","TE","TE","PHI",34,77,250,2,"DEV","South Carolina",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038564","Cameron Latu","TE","TE","PHI",82,77,244,1,"RES","Alabama",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039599","Kevin Foelsch","TE","TE","PHI",43,76,250,0,"CUT","New Haven",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035676","A.J. Brown","WR","WR","PHI",11,73,226,5,"ACT","Mississippi","A.J. Brown",17,0,0,0,0,0,0,0,0,79,120,1242,9,257.2,15.1,0,0,73.1,9
"00-0036912","DeVonta Smith","WR","WR","PHI",6,72,165,3,"ACT","Alabama","DeVonta Smith",17,0,0,0,0,0,1,1,0,84,106,1023,9,240.4,14.1,0,0.1,60.2,9
"00-0037741","Jahan Dotson","WR","WR","PHI",83,71,182,2,"ACT","Penn State","Jahan Dotson",16,0,0,0,0,0,1,13,0,22,38,269,1,56.2,3.5,0,0.8,16.8,1
"00-0039747","Ainias Smith","WR","WR","PHI",82,69,190,0,"INA","Texas A&amp;M","Ainias Smith",3,0,0,0,0,0,2,6,0,7,9,41,1,17.7,5.9,0,2,13.7,1
"00-0035639","Parris Campbell","WR","WR","PHI",80,73,205,5,"ACT","Ohio State","Parris Campbell",4,0,0,0,0,0,0,0,0,6,8,30,1,15,3.8,0,0,7.5,1
"00-0039236","Johnny Wilson","WR","WR","PHI",89,78,237,0,"ACT","Florida State","Johnny Wilson",10,0,0,0,0,0,0,0,0,5,16,38,1,14.8,1.5,0,0,3.8,1
"00-0037132","Britain Covey","WR","WR","PHI",18,68,170,2,"RES","Utah","Britain Covey",3,0,0,0,0,0,0,0,0,7,8,34,0,10.4,3.5,0,0,11.3,0
"00-0033460","John Ross","WR","WR","PHI",38,71,194,7,"CUT","Washington","John Ross",1,0,0,0,0,0,0,0,0,1,2,6,0,1.6,1.6,0,0,6,0
"00-0031547","DeVante Parker","WR","WR","PHI",13,75,216,9,"RET","Louisville",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036676","Austin Watkins Jr.","WR","WR","PHI",41,75,210,3,"CUT","Alabama-Birmingham",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036918","Jacob Harris","WR","WR","PHI",46,77,211,3,"CUT","Central Florida",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037273","Kyle Philips","WR","WR","PHI",18,71,191,2,"DEV","UCLA",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037828","Danny Gray","WR","WR","PHI",6,72,199,2,"DEV","Southern Methodist",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038484","Joseph Ngata","WR","WR","PHI",86,75,215,1,"CUT","Clemson",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038667","Elijah Cooks","WR","WR","PHI",14,76,210,1,"DEV","San Jose State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038760","Griffin Hebert","WR","WR","PHI",48,73,229,1,"CUT","Louisiana Tech",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039683","Marcus Rosemy-Jacksaint","WR","WR","PHI",43,75,195,0,"CUT","Georgia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0029263","Russell Wilson","QB","QB","PIT",3,71,215,12,"ACT","Wisconsin","Russell Wilson",12,234,365,2752,18,5,46,161,2,0,0,0,0,192.18,16,229.3,13.4,0,20
"00-0036945","Justin Fields","QB","QB","PIT",2,75,223,3,"ACT","Ohio State","Justin Fields",11,106,162,1106,5,1,62,289,5,0,0,0,0,119.14,10.8,100.5,26.3,0,10
"00-0034577","Kyle Allen","QB","QB","PIT",4,75,211,6,"INA","Houston","Kyle Allen",1,1,1,19,0,0,0,0,0,0,0,0,0,0.76,0.8,19,0,0,0
"00-0036893","Najee Harris","RB","RB","PIT",22,73,230,3,"ACT","Alabama","Najee Harris",18,0,0,0,0,0,269,1060,6,39,51,324,0,213.4,11.9,0,58.9,18,6
"00-0037228","Jaylen Warren","RB","RB","PIT",30,68,225,2,"ACT","Oklahoma State","Jaylen Warren",16,0,0,0,0,0,122,517,1,42,52,329,0,130.6,8.2,0,32.3,20.6,1
"00-0030578","Cordarrelle Patterson","RB","RB","PIT",84,74,238,11,"ACT","Tennessee","Cordarrelle Patterson",13,0,0,0,0,0,32,135,0,12,14,80,1,37.5,2.9,0,10.4,6.2,1
"00-0035924","Jonathan Ward","RB","RB","PIT",35,72,202,4,"DEV","Central Michigan","Jonathan Ward",2,0,0,0,0,0,5,22,0,0,0,0,0,2.2,1.1,0,11,0,0
"00-0037609","Aaron Shampklin","RB","RB","PIT",33,70,194,2,"DEV","Harvard","Aaron Shampklin",3,0,0,0,0,0,6,17,0,0,0,0,0,1.7,0.6,0,5.7,0,0
"00-0034414","Boston Scott","RB","RB","PIT",33,66,203,6,"CUT","Louisiana Tech",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036269","La'Mical Perine","RB","RB","PIT",35,71,220,4,"DEV","Florida",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038875","Jack Colletto","RB","RB","PIT",45,75,239,1,"CUT","Oregon State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039455","Daijun Edwards","RB","RB","PIT",31,70,201,0,"CUT","Georgia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036894","Pat Freiermuth","TE","TE","PIT",88,77,258,3,"ACT","Penn State","Pat Freiermuth",18,0,0,0,0,0,0,0,0,68,82,668,7,172.8,9.6,0,0,37.1,7
"00-0038558","Darnell Washington","TE","TE","PIT",80,79,265,1,"ACT","Georgia","Darnell Washington",14,0,0,0,0,0,0,0,0,20,28,209,1,46.9,3.4,0,0,14.9,1
"00-0031585","MyCole Pruitt","TE","TE","PIT",81,74,243,9,"ACT","Southern Illinois","MyCole Pruitt",6,0,0,0,0,0,0,0,0,6,10,40,1,16,2.7,0,0,6.7,1
"00-0037304","Connor Heyward","TE","TE","PIT",83,72,230,2,"ACT","Michigan State","Connor Heyward",5,0,0,0,0,0,0,0,0,6,8,40,1,16,3.2,0,0,8,1
"00-0035436","Matt Sokol","TE","TE","PIT",85,77,260,5,"DEV","Michigan State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037451","Rod Williams","TE","TE","PIT",87,76,235,2,"CUT","Tennessee-Martin",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037247","George Pickens","WR","WR","PIT",14,75,200,2,"ACT","Georgia","George Pickens",15,0,0,0,0,0,2,-6,0,64,108,987,4,184.1,12.3,0,-0.4,65.8,4
"00-0037837","Calvin Austin III","WR","WR","PIT",19,69,162,2,"ACT","Memphis","Calvin Austin",18,0,0,0,0,0,0,0,0,37,60,573,4,124.3,6.9,0,0,31.8,4
"00-0036415","Van Jefferson","WR","WR","PIT",11,73,197,4,"ACT","Florida","Van Jefferson",16,0,0,0,0,0,0,0,0,26,42,313,3,75.3,4.7,0,0,19.6,3
"00-0033536","Mike Williams","WR","WR","PIT",18,76,218,7,"ACT","Clemson","Mike Williams",7,0,0,0,0,0,0,0,0,10,15,169,1,32.9,4.7,0,0,24.1,1
"00-0035298","Scott Miller","WR","WR","PIT",13,69,174,5,"INA","Bowling Green","Scott Miller",4,0,0,0,0,0,0,0,0,5,9,69,0,11.9,3,0,0,17.2,0
"00-0036862","Ben Skowronek","WR","WR","PIT",15,75,220,3,"ACT","Notre Dame","Ben Skowronek",4,0,0,0,0,0,0,0,0,5,5,69,0,11.9,3,0,0,17.2,0
"00-0037382","Brandon Johnson","WR","WR","PIT",89,74,186,2,"DEV","Central Florida","Brandon Johnson",1,0,0,0,0,0,0,0,0,1,1,9,0,1.9,1.9,0,0,9,0
"00-0033572","Jamal Agnew","WR","WR","PIT",17,70,190,7,"INA","San Diego",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035527","Andy Isabella","WR","WR","PIT",87,69,190,5,"CUT","Massachusetts",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036255","Denzel Mims","WR","WR","PIT",15,75,208,4,"CUT","Baylor",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036271","Quez Watkins","WR","WR","PIT",16,72,190,4,"DEV","Southern Mississippi",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037055","Lance McCutcheon","WR","WR","PIT",82,75,200,2,"CUT","Montana State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038472","Duece Watts","WR","WR","PIT",85,74,200,1,"CUT","Tulane",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038671","Jaray Jenkins","WR","WR","PIT",82,74,200,1,"DEV","Louisiana State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038843","Jacob Copeland","WR","WR","PIT",89,72,203,1,"CUT","Maryland",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038902","Shaquan Davis","WR","WR","PIT",80,77,180,1,"CUT","South Carolina State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038954","Izaiah Gathings","WR","WR","PIT",89,76,222,1,"CUT","Middle Tennessee",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039739","Roman Wilson","WR","WR","PIT",10,70,192,0,"RES","Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0030565","Geno Smith","QB","QB","SEA",7,75,221,11,"ACT","West Virginia","Geno Smith",17,407,578,4320,21,15,53,272,2,0,0,0,0,266,15.6,254.1,16,0,23
"00-0033275","PJ Walker","QB","QB","SEA",15,71,212,7,"CUT","Temple",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038598","Jaren Hall","QB","QB","SEA",15,72,205,1,"INA","Brigham Young",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037077","Sam Howell","QB","QB","SEA",6,73,225,2,"ACT","North Carolina","Sam Howell",1,5,14,24,0,1,1,2,0,0,0,0,0,-0.84,-0.8,24,2,0,0
"00-0039165","Zach Charbonnet","RB","RB","SEA",26,73,220,1,"ACT","UCLA","Zach Charbonnet",17,0,0,0,0,0,135,569,8,42,52,308,1,183.7,10.8,0,33.5,18.1,9
"00-0038134","Kenneth Walker III","RB","RB","SEA",9,69,210,2,"RES","Michigan State","Kenneth Walker",11,0,0,0,0,0,153,573,7,46,53,299,1,181.2,16.5,0,52.1,27.2,8
"00-0038636","Kenny McIntosh","RB","RB","SEA",25,72,210,1,"ACT","Georgia","Kenny McIntosh",7,0,0,0,0,0,31,172,0,3,4,22,0,22.4,3.2,0,24.6,3.1,0
"00-0039299","George Holani","RB","RB","SEA",36,70,210,0,"ACT","Boise State","George Holani",2,0,0,0,0,0,3,10,0,1,1,-1,0,1.9,0.9,0,5,-0.5,0
"00-0037329","Brittain Brown","RB","RB","SEA",34,73,205,2,"DEV","UCLA",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037495","Bryant Koback","RB","RB","SEA",40,72,210,2,"RET","Toledo",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039302","Kobe Lewis","RB","RB","SEA",44,70,215,0,"CUT","Florida Atlantic",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039308","TaMerik Williams","RB","RB","SEA",0,73,227,0,"ACT","North Dakota State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039940","Kairee Robinson","RB","RB","SEA",35,67,195,0,"CUT","San Jose State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035644","Noah Fant","TE","TE","SEA",87,76,249,5,"ACT","Iowa","Noah Fant",14,0,0,0,0,0,0,0,0,48,64,500,1,104,7.4,0,0,35.7,1
"00-0039793","AJ Barner","TE","TE","SEA",88,78,251,0,"ACT","Michigan","A.J. Barner",14,0,0,0,0,0,0,0,0,30,38,245,4,78.5,5.6,0,0,17.5,4
"00-0033439","Pharaoh Brown","TE","TE","SEA",86,77,258,7,"ACT","Oregon","Pharaoh Brown",8,0,0,0,0,0,0,0,0,8,12,65,0,12.5,1.6,0,0,8.1,0
"00-0035624","N'Keal Harry","TE","TE","SEA",13,76,225,5,"TRD","Arizona State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036059","Tyler Mabry","TE","TE","SEA",85,75,248,4,"INA","Maryland",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038488","Brady Russell","TE","TE","SEA",38,75,250,1,"RES","Colorado",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038864","Michael Ezeike","TE","TE","SEA",47,77,252,1,"CUT","UCLA",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039952","Devon Garrison","TE","TE","SEA",46,78,240,0,"CUT","Pittsburg State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038543","Jaxon Smith-Njigba","WR","WR","SEA",11,72,198,1,"ACT","Ohio State","Jaxon Smith-Njigba",17,1,1,35,0,0,5,26,0,100,137,1130,6,253,14.9,2.1,1.5,66.5,6
"00-0035640","DK Metcalf","WR","WR","SEA",14,76,230,5,"ACT","Mississippi","DK Metcalf",15,0,0,0,0,0,0,0,0,66,108,992,5,191.2,12.7,0,0,66.1,5
"00-0032211","Tyler Lockett","WR","WR","SEA",16,70,182,9,"ACT","Kansas State","Tyler Lockett",17,0,0,0,0,0,0,0,0,49,74,600,2,121,7.1,0,0,35.3,2
"00-0038752","Jake Bobo","WR","WR","SEA",19,76,215,1,"ACT","UCLA","Jake Bobo",11,0,0,0,0,0,0,0,0,13,17,107,1,29.7,2.7,0,0,9.7,1
"00-0035891","Cody White","WR","WR","SEA",82,75,210,4,"INA","Michigan State","Cody White",1,0,0,0,0,0,0,0,0,2,3,44,0,6.4,6.4,0,0,44,0
"00-0035701","Marcus Simms","WR","WR","SEA",18,72,197,5,"RES","West Virginia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035703","Miles Boykin","WR","WR","SEA",81,76,220,5,"DEV","Notre Dame",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036647","Cornell Powell","WR","WR","SEA",14,72,210,3,"DEV","Clemson",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036877","Jaelon Darden","WR","WR","SEA",1,68,174,3,"ACT","North Texas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037093","Dareke Young","WR","WR","SEA",83,74,210,2,"ACT","Lenoir-Rhyne","Dareke Young",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"00-0038520","Ty Scott","WR","WR","SEA",0,75,202,1,"DEV","Missouri State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039298","Hayden Hatten","WR","WR","SEA",84,74,205,0,"CUT","Idaho",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
